gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.0,0.3333333333333333,0.8064676616915423,0.10571165361584524,0.0
0.0,0.0,1.0,0.0,0.4861111111111111,1.0,0.0,1.0,0.5,0.0,0.43681592039800987,0.2550667894979272,0.0
0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.023880597014925342,0.12171810225702441,0.0
0.0,0.0,1.0,1.0,0.6388888888888888,1.0,1.0,0.0,1.0,1.0,0.01691542288557213,0.1067480423767849,0.0
1.0,0.0,1.0,0.0,0.40277777777777773,0.0,0.0,0.0,0.0,1.0,0.154228855721393,0.1161906955320129,0.0
1.0,0.0,1.0,1.0,0.41666666666666663,1.0,0.5,0.0,0.0,0.0,0.6348258706467661,0.2959465684016582,0.0
1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.5616915422885572,0.00852141870105942,0.0
1.0,0.0,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,1.0,1.0,0.654228855721393,0.6579917088899125,0.0
0.0,0.0,0.0,0.0,0.9027777777777777,1.0,0.5,1.0,0.0,0.3333333333333333,0.9233830845771144,0.8184016582220175,0.0
1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.8223880597014926,0.8589359742054353,0.0
0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.5,1.0,0.0,0.6666666666666666,0.6039800995024875,0.1067480423767849,1.0
1.0,0.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,0.5,0.3333333333333333,0.4835820895522387,0.5467526485490557,0.0
1.0,0.0,0.0,0.0,0.06944444444444445,1.0,1.0,0.0,0.0,1.0,0.027860696517412936,0.013012436665131277,1.0
1.0,0.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.0,1.0,0.0,0.027363184079601977,0.12747581759557808,0.0
0.0,1.0,1.0,0.0,0.3472222222222222,1.0,0.5,0.0,0.0,0.6666666666666666,0.7985074626865671,0.28949792722247814,1.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.019402985074626844,0.002303086135421465,0.0
0.0,0.0,1.0,1.0,0.013888888888888888,1.0,1.0,0.0,0.0,0.6666666666666666,0.011940298507462671,0.0021879318286503915,0.0
1.0,0.0,0.0,0.0,0.5277777777777778,1.0,0.5,0.0,0.5,0.0,0.763681592039801,0.41513127590971904,0.0
0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.5,0.0,0.2716417910447761,0.3485720865960387,0.0
1.0,0.0,1.0,0.0,0.9444444444444444,1.0,0.5,0.0,1.0,0.0,0.9129353233830845,0.8764394288346384,1.0
1.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,1.0,0.06019900497512437,0.011515430677107323,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.854726368159204,0.8409719023491479,0.0
0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,1.0,0.5,1.0,0.11840796019900496,0.1067480423767849,0.0
1.0,0.0,0.0,0.0,0.5972222222222222,1.0,0.5,0.0,0.5,1.0,0.7572139303482587,0.4515200368493782,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.011442786069651711,0.15695532012897281,0.0
1.0,0.0,1.0,0.0,0.7638888888888888,1.0,0.5,1.0,0.0,0.6666666666666666,0.7810945273631841,0.6031782588668816,1.0
0.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.0,1.0,0.5,0.3333333333333333,0.3950248756218906,0.3502994011976048,0.0
0.0,0.0,0.0,0.0,0.5972222222222222,1.0,0.5,0.0,0.0,0.6666666666666666,0.7303482587064677,0.4553201289728236,0.0
0.0,1.0,1.0,0.0,0.5138888888888888,1.0,0.5,0.0,0.0,0.6666666666666666,0.5796019900497512,0.33026255181943803,1.0
0.0,0.0,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.6666666666666666,0.36169154228855727,0.3941731920773837,0.0
1.0,0.0,1.0,1.0,0.041666666666666664,1.0,0.5,1.0,0.0,0.6666666666666666,0.7124378109452736,0.028558268079226165,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.127363184079602,0.12966374942422848,0.0
0.0,0.0,1.0,1.0,0.1388888888888889,1.0,0.5,1.0,0.0,0.6666666666666666,0.8159203980099502,0.12252418240442192,1.0
0.0,0.0,0.0,0.0,0.5694444444444444,1.0,1.0,0.0,1.0,1.0,0.023880597014925342,0.09615384615384616,0.0
1.0,0.0,1.0,1.0,0.375,1.0,0.5,0.0,0.0,0.3333333333333333,0.6661691542288557,0.24769691386457854,0.0
0.0,0.0,1.0,1.0,0.7777777777777777,1.0,0.5,0.0,0.5,0.3333333333333333,0.8114427860696517,0.6350760018424689,0.0
0.0,0.0,0.0,0.0,0.08333333333333333,1.0,1.0,0.0,0.0,1.0,0.024378109452736302,0.012897282358360202,0.0
1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.5,0.0,0.0,0.6666666666666666,0.5587064676616916,0.026370336250575773,1.0
0.0,0.0,1.0,1.0,0.09722222222222221,1.0,0.0,1.0,0.0,1.0,0.32288557213930347,0.04030400736987563,0.0
0.0,0.0,1.0,1.0,0.05555555555555555,1.0,1.0,0.0,0.0,1.0,0.025870646766169153,0.007139567019806541,0.0
1.0,0.0,0.0,0.0,0.4583333333333333,1.0,0.5,1.0,1.0,0.6666666666666666,0.7034825870646766,0.3485720865960387,0.0
0.0,1.0,0.0,0.0,0.375,1.0,0.5,0.0,0.0,0.6666666666666666,0.5950248756218905,0.24585444495624137,1.0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0527363184079602,0.1984108705665592,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.014925373134328346,0.0021879318286503915,0.0
1.0,1.0,0.0,0.0,0.986111111111111,0.0,0.0,1.0,0.5,0.6666666666666666,0.3800995024875622,0.45888991248272687,0.0
0.0,0.0,0.0,0.0,0.18055555555555555,1.0,0.5,0.0,0.0,0.6666666666666666,0.6736318407960199,0.139912482726854,0.0
0.0,0.0,1.0,1.0,0.3472222222222222,0.0,0.0,1.0,0.0,0.3333333333333333,0.4014925373134328,0.172961768770152,1.0
1.0,0.0,0.0,0.0,0.9305555555555555,1.0,0.0,0.0,1.0,0.0,0.32139303482587056,0.3754030400736988,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.6666666666666666,0.17114427860696518,0.004030400736987564,1.0
1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.6666666666666666,0.25970149253731345,0.009327498848456933,1.0
0.0,0.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.0,1.0,0.3333333333333333,0.07412935323383085,0.136803316444035,0.0
0.0,0.0,0.0,0.0,0.3194444444444444,1.0,0.5,1.0,0.0,0.0,0.5646766169154228,0.2047443574389682,0.0
0.0,0.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.0,1.0,1.0,0.019402985074626844,0.14705204974666053,0.0
1.0,0.0,0.0,1.0,0.7916666666666666,1.0,1.0,0.0,1.0,1.0,0.013432835820895522,0.1347305389221557,0.0
0.0,1.0,1.0,0.0,0.013888888888888888,1.0,0.5,0.0,0.0,1.0,0.5194029850746269,0.008060801473975128,1.0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.6945273631840796,0.7398664210041456,0.0
0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.6666666666666666,0.5263681592039802,0.06483187471211424,1.0
0.0,0.0,1.0,0.0,0.8472222222222222,1.0,0.5,0.0,1.0,0.0,0.8238805970149253,0.6875863657300784,0.0
1.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.5,1.0,0.5,0.3333333333333333,0.6572139303482587,0.6090511285122063,0.0
1.0,1.0,1.0,0.0,0.986111111111111,1.0,1.0,0.0,1.0,0.0,0.056716417910447736,0.2022109626900046,0.0
0.0,0.0,1.0,1.0,0.9027777777777777,1.0,0.5,1.0,1.0,0.3333333333333333,0.8039800995024875,0.7388300322432059,0.0
1.0,0.0,0.0,0.0,0.041666666666666664,1.0,1.0,0.0,0.5,1.0,0.013432835820895522,0.007024412713035467,0.0
1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.6666666666666666,0.27263681592039796,0.0051819438046982955,1.0
1.0,0.0,0.0,1.0,0.41666666666666663,1.0,0.0,0.0,0.5,0.3333333333333333,0.46019900497512434,0.2221326577614003,0.0
1.0,0.0,1.0,1.0,0.20833333333333331,1.0,0.0,0.0,0.0,1.0,0.5099502487562189,0.12333026255181945,0.0
0.0,0.0,1.0,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.6666666666666666,0.5004975124378109,0.06494702901888531,0.0
1.0,0.0,0.0,0.0,0.09722222222222221,1.0,0.5,0.0,0.0,1.0,0.763681592039801,0.07542607093505298,1.0
0.0,0.0,1.0,1.0,0.9722222222222222,1.0,0.5,1.0,0.5,0.3333333333333333,0.8945273631840797,0.9131736526946108,0.0
1.0,0.0,1.0,1.0,0.861111111111111,1.0,0.0,1.0,1.0,0.6666666666666666,0.6751243781094527,0.600529709811147,0.0
0.0,0.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.0,0.0,1.0,0.014427860696517386,0.013012436665131277,0.0
0.0,0.0,1.0,1.0,0.19444444444444442,1.0,0.5,0.0,0.0,0.0,0.6233830845771144,0.13265776140027638,0.0
0.0,0.0,0.0,0.0,0.3055555555555555,1.0,0.5,0.0,0.0,0.0,0.6557213930348259,0.20969599263012437,0.0
1.0,0.0,1.0,1.0,0.3055555555555555,1.0,1.0,0.0,0.5,1.0,0.018905472636815884,0.04824965453707969,0.0
1.0,0.0,1.0,1.0,0.2222222222222222,1.0,0.0,1.0,1.0,1.0,0.4577114427860697,0.117918010133579,0.0
1.0,0.0,0.0,0.0,0.1388888888888889,1.0,1.0,0.0,1.0,0.0,0.07412935323383085,0.028903730999539384,0.0
0.0,0.0,0.0,1.0,0.18055555555555555,1.0,0.0,1.0,0.0,0.6666666666666666,0.3756218905472637,0.08797789037309996,0.0
0.0,0.0,1.0,0.0,0.2777777777777778,1.0,0.5,1.0,0.0,0.6666666666666666,0.6383084577114428,0.1833256563795486,1.0
0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.5,0.0,0.0,0.6666666666666666,0.5119402985074627,0.015545831414094888,0.0
1.0,0.0,0.0,0.0,0.736111111111111,1.0,0.0,0.0,1.0,0.0,0.5537313432835821,0.4557807461999079,0.0
0.0,0.0,1.0,1.0,0.15277777777777776,1.0,1.0,0.0,0.5,1.0,0.023383084577114438,0.026830953477660065,0.0
1.0,0.0,1.0,0.0,0.9583333333333333,1.0,1.0,0.0,1.0,1.0,0.01641791044776117,0.15695532012897281,0.0
0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.5,0.0,0.0,0.0,0.5238805970149254,0.03143712574850299,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7044776119402985,0.7201750345462921,0.0
1.0,1.0,1.0,0.0,0.8055555555555555,0.0,0.0,0.0,0.0,0.6666666666666666,0.2691542288557213,0.3052740672501152,1.0
0.0,0.0,1.0,1.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.6666666666666666,0.021393034825870627,0.036964532473514514,0.0
1.0,0.0,1.0,0.0,0.5972222222222222,1.0,0.5,1.0,0.5,0.0,0.6567164179104478,0.4075310916628282,0.0
0.0,0.0,1.0,0.0,0.027777777777777776,1.0,0.5,0.0,0.0,0.6666666666666666,0.8572139303482588,0.027867342238599723,1.0
1.0,0.0,1.0,0.0,0.19444444444444442,1.0,0.0,0.0,1.0,1.0,0.6338308457711442,0.13599723629663749,0.0
0.0,0.0,1.0,0.0,0.736111111111111,1.0,0.5,0.0,0.5,0.0,0.7621890547263681,0.5757715338553662,1.0
0.0,0.0,0.0,0.0,0.4444444444444444,1.0,1.0,0.0,0.5,0.0,0.02288557213930348,0.0753109166282819,0.0
0.0,0.0,1.0,0.0,0.4722222222222222,1.0,1.0,0.0,0.0,0.6666666666666666,0.06417910447761191,0.08982035928143713,0.0
0.0,1.0,0.0,0.0,0.20833333333333331,1.0,0.5,0.0,0.0,1.0,0.5592039800995025,0.13185168125287886,1.0
0.0,1.0,0.0,0.0,0.09722222222222221,1.0,0.5,1.0,0.0,0.0,0.5791044776119403,0.05792261630584984,1.0
0.0,0.0,1.0,1.0,0.20833333333333331,1.0,0.5,0.0,0.0,0.0,0.8666666666666666,0.1795255642561032,0.0
1.0,0.0,1.0,0.0,0.8472222222222222,1.0,1.0,0.0,0.5,0.3333333333333333,0.02288557213930348,0.1441731920773837,0.0
0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.11641791044776117,0.003339474896361124,1.0
0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,1.0,0.2691542288557213,0.0051819438046982955,0.0
1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.5,0.0,0.0,0.0,0.6592039800995024,0.07623215108245049,1.0
1.0,0.0,1.0,1.0,0.4583333333333333,1.0,0.0,1.0,0.5,0.3333333333333333,0.5621890547263682,0.28247351450944264,0.0
0.0,0.0,0.0,0.0,0.18055555555555555,1.0,0.5,0.0,0.0,0.6666666666666666,0.6069651741293532,0.12793643482266237,1.0
0.0,0.0,1.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.6666666666666666,0.06517412935323383,0.0027637033625057578,1.0
1.0,0.0,0.0,0.0,0.2777777777777778,1.0,0.0,0.0,0.0,1.0,0.3338308457711442,0.11780285582680793,0.0
1.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.6666666666666666,0.12089552238805967,0.009442653155228006,0.0
0.0,0.0,0.0,0.0,0.18055555555555555,1.0,1.0,0.0,0.5,0.6666666666666666,0.013930348258706454,0.02809765085214187,0.0
0.0,0.0,1.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.3333333333333333,0.381592039800995,0.27395209580838326,0.0
1.0,0.0,1.0,1.0,0.5972222222222222,1.0,0.0,1.0,0.5,0.3333333333333333,0.5338308457711444,0.3653846153846154,0.0
1.0,0.0,1.0,0.0,0.08333333333333333,1.0,0.5,0.0,0.0,0.6666666666666666,0.7238805970149254,0.06114693689543989,1.0
0.0,0.0,1.0,1.0,0.9583333333333333,1.0,1.0,0.0,1.0,0.0,0.014925373134328346,0.15833717181022572,0.0
0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.9099502487562189,0.9360893597420544,0.0
1.0,0.0,1.0,1.0,0.8194444444444444,1.0,1.0,0.0,1.0,0.3333333333333333,0.010447761194029848,0.1372639336711193,0.0
0.0,0.0,1.0,0.0,0.2777777777777778,1.0,0.5,1.0,0.0,0.6666666666666666,0.7791044776119402,0.21890833717181024,0.0
1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.05820895522388059,0.06759557807462,0.0
1.0,0.0,0.0,0.0,0.8194444444444444,1.0,0.5,0.0,0.0,0.6666666666666666,0.92636815920398,0.7506909258406265,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.9353233830845772,0.9259557807461999,0.0
1.0,0.0,0.0,1.0,0.013888888888888888,1.0,1.0,0.0,0.0,1.0,0.02487562189054726,0.002303086135421465,0.0
